,AFG,AGO,ARE,ARG,AUS,AUT,AZE,BEL,BGD,BGR,BHR,BLR,BRA,BRN,BWA,CAN,CHE,CHL,CIV,CMR,COD,CRI,CUB,CYP,CZE,DEU,DNK,DZA,EGY,ESP,ETH,FIN,FJI,FRA,GBR,GEO,GHA,GIN,GRC,GUM,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LKA,LSO,MAR,MDG,MDV,MEX,MMR,MNE,MNG,MNP,MOZ,MUS,MYS,NGA,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SRB,SWE,TCD,THA,TJK,TKM,TLS,TUN,TUR,TZA,UGA,UKR,USA,UZB,VNM,ZAF,ZMB,ZWE
ROU,0.6931471805599454,0.08166453997143663,0.24910295619339196,0.20107047635734654,0.3294255190962907,0.10528178364760143,0.3858253597221535,0.14574934800969097,0.416155074203729,0.19757221514652096,0.3047390971010131,0.24113504962423465,0.2027510475391272,0.5575331241095873,0.6931471805599454,0.18775154925265358,0.05358258145262895,0.06381174455880145,0.34416574527409627,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.24113504962423465,0.24113504962423465,0.184720964174649,0.1091540317502504,0.10207583948305743,0.16801868043762425,0.21274548858262698,0.21658910385401242,0.1687223614780633,0.2012504014672627,0.23441688048202758,0.26202103776798036,0.20541633979501328,0.39321738024077657,0.19145420573222305,0.3276594759275373,0.09756822519785424,0.2431076801088412,0.1557798083661983,0.3788155382185394,0.23773426888163796,0.05756134441893779,0.18455029558572145,0.27342557330356765,0.0050306117879692636,0.13704167835774106,0.35960453051973573,0.32657026916076903,0.22737260503871903,0.5151631823084495,0.25224968197294295,0.5162352939980654,0.538768643964809,0.32930404004189917,0.2844696556073888,0.6875783760569807,0.4290844646140497,0.23490361640711144,0.6931471805599454,0.15293942170302177,0.6824053732012283,0.2209894322504764,0.06452072825810728,0.5026548500497583,0.24113504962423465,0.30910105197635496,0.21815613749552143,0.6931471805599454,0.05076163401645972,0.415154587772782,0.325672026470178,0.16107842472600975,0.014145125637939016,0.46615114734863905,0.2656960617987336,0.33521798741121334,0.27567804086746395,0.37418458117454034,0.006030915373943957,0.38889538153120196,0.6638680326978204,0.6738921006556863,0.11641304299754918,0.2550193883893501,0.08521405840844287,0.6931471805599454,0.3325921640599656,0.0,0.44594512130500874,0.6931471805599454,0.35518672804688867,0.15815834273376517,0.6931471805599454,0.3982670941376736,0.0717488928626604,0.051915700126763165,0.24113504962423465,0.446489248681325,0.6931471805599454,0.26739906326320184,0.6931471805599454,0.6931471805599454,0.1217203021140838,0.18906510652868147,0.4101338742387952,0.11505839390494588,0.17019846799805172,0.3126253341753309,0.4311311012361372,0.18099656462953373,0.3439708107862791,0.3042330019547447
RUS,0.6691626786469029,0.3968516440717571,0.2710751144221799,0.4536721979505931,0.23077394708622334,0.3721328635916912,0.4419490406451385,0.371183378792586,0.38003756533587296,0.6273753793248396,0.5801271043341667,0.4430037872653585,0.38196641677955645,0.20114700472741887,0.6662108490824015,0.25068119120692245,0.3944903052684774,0.42686271994694613,0.4358416114259469,0.6283116276750271,0.6283116276750271,0.6283116276750271,0.4430037872653585,0.4430037872653585,0.33995429068242,0.31042988863427023,0.38574895703563694,0.3561093062977816,0.4105159463141228,0.3705983134575941,0.41233968309779123,0.4261641814511088,0.6228362155164131,0.2597439386285769,0.2242542517162014,0.4003100870621661,0.42193498996378964,0.4301439535939571,0.3587424468573597,0.6275118790943905,0.3560047626787872,0.1898417443034215,0.33655422429662796,0.41881589167088173,0.377936974872336,0.4173237569594652,0.43559056504326943,0.346503626604719,0.36346598733676694,0.40653607627567134,0.2592437936716454,0.5068311134889647,0.3958087314352279,0.510661405804993,0.2763133156293307,0.19029183930348292,0.4186842429630149,0.2953067967439662,0.5236449277955522,0.3488869636535026,0.6662108490824015,0.3663763190828675,0.625901335335111,0.34461494107437596,0.4234457846935762,0.4079857954427424,0.4430037872653585,0.21115269386507474,0.3425063742075536,0.6283116276750271,0.44122829868263325,0.23067523617482522,0.448380018539541,0.3554431817168904,0.42871036782025174,0.29617895120265736,0.24040524927484297,0.4326918844163339,0.32578151645770337,0.44726287110170015,0.43884832435739973,0.33892855874180006,0.6876366402277003,0.6629040623808511,0.35819273121342854,0.446778845214042,0.36319776873785714,0.6283116276750271,0.40360103132774583,0.44594512130500874,0.0,0.6283116276750271,0.4399381481360982,0.40837233091524516,0.6283116276750271,0.18225613410630492,0.3745182368315705,0.3845783319664886,0.4430037872653585,0.2752336846273469,0.6691626786469029,0.4388274359182305,0.6283116276750271,0.5551920958524059,0.35948047490682855,0.41636439177555085,0.4622946683216924,0.3948310401876698,0.2658418050583635,0.42787338430775934,0.32939805246603004,0.3457536635267049,0.4179056720362664,0.423095282805664
RWA,0.6931471805599453,0.5035631598395776,0.5559484637559271,0.6931471805599454,0.5465928908877646,0.5955121738401947,0.33726074192600397,0.6097712949476477,0.34690461403156947,0.6931471805599453,0.2603852596995948,0.6931471805599453,0.5256977200224536,0.6931471805599452,0.6931471805599453,0.5543710997355484,0.592904490829931,0.4511952089928124,0.2497812593126203,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6045764878913921,0.6081699371771231,0.6001915188376953,0.5294127476543953,0.30118297277325745,0.6108488540380836,0.35035771384496406,0.6035024175434419,0.6931471805599452,0.5969210480009137,0.5927543296795363,0.5305369723144441,0.2617994948431426,0.2852982699892178,0.5512491649655634,0.6931471805599454,0.5815779557657831,0.5266933475638962,0.4528199291370827,0.6931471805599453,0.3314943365951162,0.46007776158101843,0.6931471805599452,0.5211731772822984,0.6256427225838377,0.3239378499051706,0.5962306220032079,0.6527577844586854,0.3101025674620712,0.6931471805599453,0.47329261614569207,0.6055851838526363,0.4138250136199919,0.6589287365014824,0.24347170388986172,0.4425406463707988,0.6931471805599453,0.4330024449772796,0.007979345617629328,0.5291560452588724,0.4849254861508929,0.481421081964041,0.6931471805599453,0.6931471805599456,0.5396495158090073,0.0,0.505413953881513,0.4850442091337803,0.1468470542111342,0.5637907599216079,0.6931471805599454,0.47981693969795014,0.5174829921697435,0.2683489866286852,0.44736936120567905,0.19710590526775207,0.6931471805599452,0.5462745864322474,0.6931471805599452,0.6931471805599452,0.5010675254646348,0.6931471805599453,0.5680202654443538,0.0,0.5391680859167806,0.6931471805599454,0.6283116276750271,0.0,0.22419379121909394,0.32479098786188054,0.0,0.5548478108373884,0.5456586140326605,0.6197557109710089,0.6931471805599453,0.5583778802791723,0.6931471805599453,0.6931471805599454,0.0,0.2403646156848363,0.4527205111075727,0.2755998372422691,0.14853666593075437,0.5942823127599061,0.5645177263663215,0.5722216948407778,0.5022549832392811,0.5763868324096214,0.33469526757283774,0.3469640402115487
SAU,0.6931471805599454,0.14711441221338917,0.30837665929284075,0.39144185184919245,0.38167936727173646,0.2865547129777446,0.10340291732583928,0.329300997501786,0.2772569638860578,0.6931471805599454,0.3756044857715519,0.20900506054978457,0.32012000801835483,0.69041388507963,0.6931471805599454,0.2777923447785886,0.24530211247617162,0.21265351900937568,0.002030935004350809,0.22419379121909394,0.22419379121909394,0.22419379121909394,0.20900506054978457,0.20900506054978457,0.30688217174154886,0.31469490974974446,0.2674313019661674,0.15101264812981108,0.11760613690787625,0.3970857251892297,0.15859467906969527,0.3478510747810788,0.6863538932098521,0.36814528889263465,0.3330833240167157,0.24543780814954652,0.07504691045817546,0.006420274800574943,0.23099683431032814,0.6858514429151696,0.2708316136450779,0.3777247994311108,0.29396859367798944,0.31237303910779857,0.1221742154438874,0.06367360350947449,0.32520508744874976,0.21513859391606638,0.4642144724704176,0.2216872249144204,0.4066764979239501,0.4728262013776776,0.12370162467609891,0.5079982387702064,0.44530437720300786,0.43951917345109237,0.043759007806353445,0.6607313560316412,0.3691047858510843,0.24580800840495898,0.6931471805599454,0.2061077941826548,0.22431112982925994,0.27651440211205647,0.24881047883012775,0.4257463560632573,0.20900506054978457,0.2870369718765303,0.3082687836687925,0.22419379121909394,0.27812250963517027,0.3807215790665779,0.049868142835890916,0.3073329737684085,0.30374952997679594,0.38670122972936083,0.3342498435186989,0.0039342129702877315,0.20098754189093349,0.002152898682419302,0.33329380429901456,0.4344830017739878,0.6838112808898087,0.6863853924019842,0.1812629741419418,0.2243108146235676,0.24423146550326535,0.22419379121909394,0.3207889367677421,0.35518672804688867,0.4399381481360982,0.22419379121909394,0.0,0.07585450314511877,0.22419379121909394,0.43127289783359335,0.2398062197197477,0.27328607066994604,0.20900506054978457,0.4531913761367452,0.6931471805599454,0.23794296628441314,0.22419379121909394,0.36716536040899417,0.14561266819996765,0.0663369817543471,0.011765122042235676,0.16363610484325264,0.29443209480621135,0.18882785229015564,0.40532029544284476,0.28111376692265755,0.05611570376099373,0.020657714628753654
SDN,0.6931471805599453,0.03146858907381955,0.2143411635636141,0.2718474426442068,0.2902867835898788,0.14307835025511562,0.15806702252653193,0.18813702830461865,0.24138269638297927,0.4298253176009659,0.22393969529635382,0.22476011444219712,0.1878830878504396,0.6039547830879763,0.6931471805599453,0.16799456318784523,0.09738304010313259,0.05165396155684432,0.07245272657796786,0.32479098786188054,0.32479098786188054,0.32479098786188054,0.22476011444219712,0.22476011444219712,0.19236076706496497,0.16119172992017727,0.13177014907805673,0.08631950462828197,0.04752338646386112,0.2554639678048898,0.0554908385937849,0.22301300801358526,0.453275842765698,0.26114616602087604,0.21571959867371926,0.2713611574665835,0.006087860599598871,0.0719037244518429,0.09697541483368943,0.4577913200411763,0.15367157245046692,0.31024315682555326,0.18012646722566816,0.16408526220939135,0.03936353998942055,0.10493118384369737,0.14594605033317376,0.1032046016785666,0.36589649987467476,0.1629870573858474,0.2640243669684481,0.4810181361020327,0.07412159136512342,0.5120046142644219,0.41738522748568396,0.33372007223116285,0.09130690597020075,0.6660289338669314,0.2691529316048209,0.14875051462971278,0.6931471805599453,0.08829406675616092,0.3280273007607981,0.17717204552980204,0.07773115378055362,0.38940275317589546,0.22476011444219712,0.3019268234085044,0.1939104954734705,0.32479098786188054,0.09318061909202169,0.32093371208014254,0.05277228789133015,0.17289561970201728,0.13847855527049502,0.35277423747418535,0.2265084301292788,0.07178022003441009,0.15234882591133436,0.07977283207803043,0.14346333819508084,0.3493223247977868,0.6931471805599454,0.6931471805599454,0.07078471346873494,0.2393632463566916,0.10399875512115164,0.32479098786188054,0.26287055351842814,0.15815834273376517,0.40837233091524516,0.32479098786188054,0.07585450314511877,0.0,0.32479098786188054,0.35282669693803426,0.08810818724629366,0.11757783780802944,0.22476011444219712,0.39029431605954334,0.6931471805599453,0.25237658010661224,0.32479098786188054,0.4283305433345197,0.044677777874630786,0.0030059902350247913,0.09579924187782674,0.08535346650381914,0.16901028435852972,0.213013074582439,0.34511461892462947,0.1732378000892596,0.1130295123135131,0.07750560569635567
SEN,0.6931471805599453,0.5035631598395776,0.5559484637559271,0.6931471805599454,0.5465928908877646,0.5955121738401947,0.33726074192600397,0.6097712949476477,0.34690461403156947,0.6931471805599453,0.2603852596995948,0.6931471805599453,0.5256977200224536,0.6931471805599452,0.6931471805599453,0.5543710997355484,0.592904490829931,0.4511952089928124,0.2497812593126203,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6045764878913921,0.6081699371771231,0.6001915188376953,0.5294127476543953,0.30118297277325745,0.6108488540380836,0.35035771384496406,0.6035024175434419,0.6931471805599452,0.5969210480009137,0.5927543296795363,0.5305369723144441,0.2617994948431426,0.2852982699892178,0.5512491649655634,0.6931471805599454,0.5815779557657831,0.5266933475638962,0.4528199291370827,0.6931471805599453,0.3314943365951162,0.46007776158101843,0.6931471805599452,0.5211731772822984,0.6256427225838377,0.3239378499051706,0.5962306220032079,0.6527577844586854,0.3101025674620712,0.6931471805599453,0.47329261614569207,0.6055851838526363,0.4138250136199919,0.6589287365014824,0.24347170388986172,0.4425406463707988,0.6931471805599453,0.4330024449772796,0.007979345617629328,0.5291560452588724,0.4849254861508929,0.481421081964041,0.6931471805599453,0.6931471805599456,0.5396495158090073,0.0,0.505413953881513,0.4850442091337803,0.1468470542111342,0.5637907599216079,0.6931471805599454,0.47981693969795014,0.5174829921697435,0.2683489866286852,0.44736936120567905,0.19710590526775207,0.6931471805599452,0.5462745864322474,0.6931471805599452,0.6931471805599452,0.5010675254646348,0.6931471805599453,0.5680202654443538,0.0,0.5391680859167806,0.6931471805599454,0.6283116276750271,0.0,0.22419379121909394,0.32479098786188054,0.0,0.5548478108373884,0.5456586140326605,0.6197557109710089,0.6931471805599453,0.5583778802791723,0.6931471805599453,0.6931471805599454,0.0,0.2403646156848363,0.4527205111075727,0.2755998372422691,0.14853666593075437,0.5942823127599061,0.5645177263663215,0.5722216948407778,0.5022549832392811,0.5763868324096214,0.33469526757283774,0.3469640402115487
SGP,0.69027368552923,0.36102297844256914,0.09776278240396685,0.3735949021484608,0.03461463433609824,0.2553429042429394,0.4568611641161122,0.2358743523471829,0.15759685941858947,0.5142410019274657,0.4274787244372933,0.5120672482788695,0.22902004752115923,0.30723053833970093,0.5860356567716687,0.09645546344528322,0.32112004056747434,0.3409312616549198,0.4336531289098209,0.5548478108373884,0.5548478108373884,0.5548478108373884,0.5120672482788695,0.5120672482788695,0.26253063164110024,0.17576487050492773,0.30047940861388645,0.31479118721616595,0.3331236331621188,0.18202469519431386,0.32600649999048104,0.2876895586579762,0.4917190680443506,0.07345718673110646,0.08641533583959671,0.3595742278797096,0.3543293290546421,0.43358169944513003,0.26004769028257213,0.5032971969299778,0.22762951594242953,0.020329200144744597,0.12845534971928352,0.3564896088125842,0.2843093537072008,0.44662865466927126,0.3965484816057514,0.24018725633197002,0.17563763911602637,0.2617289195136978,0.06669082759164402,0.522257071882047,0.2836320540024335,0.49403274083403126,0.07748309250776408,0.04596580468606426,0.44116161827988676,0.45042282523504573,0.3388558345304753,0.16267436432963178,0.5860356567716687,0.24674094099038602,0.5453103330128379,0.15637078580080122,0.32070162256734847,0.15050761757800268,0.5120672482788695,0.3907071455908695,0.21118679799661244,0.5548478108373884,0.348839362081625,0.03963925017715564,0.38563432939661135,0.197002206192193,0.3970986612858318,0.13931764770514654,0.04856647462324837,0.43348000375086926,0.23735132808867565,0.43604857387727414,0.4043801957201567,0.08136151210601072,0.6566547998336913,0.5710846749378498,0.2722949334564859,0.5019153414621342,0.2669734820131153,0.5548478108373884,0.25607146110896295,0.3982670941376736,0.18225613410630492,0.5548478108373884,0.43127289783359335,0.35282669693803426,0.5548478108373884,0.0,0.28413875235125596,0.2997665019590796,0.5120672482788695,0.04754973587836897,0.69027368552923,0.5173623881925737,0.5548478108373884,0.41315357760075044,0.2814611864375762,0.35573564591749274,0.44159515971856833,0.39538646462977667,0.09982608004506677,0.48183946827692425,0.0881106110503378,0.20352730748114523,0.4147154278409737,0.43580272173067325
SRB,0.6931471805599454,0.053172414403714896,0.1573451745972676,0.2339335942737224,0.2330977559699714,0.0237644832063304,0.2868922234088904,0.045400493022900834,0.24803622273313097,0.2981354919194058,0.26304558196795913,0.24560437159422455,0.06614085515511481,0.4924321934270033,0.6931471805599454,0.13079427098689145,0.06325168840360096,0.04887635504516341,0.23208085483331886,0.5456586140326605,0.5456586140326605,0.5456586140326605,0.24560437159422455,0.24560437159422455,0.12144609936860595,0.07882438458139918,0.10583577950115286,0.05521544858321836,0.13814632043407227,0.10492250627447341,0.11336346366004513,0.19951964680111933,0.3255571564521851,0.14805991994773238,0.15246429016021312,0.2389843999114425,0.11175107262128825,0.2211312133465384,0.01088284627131042,0.33215601857264954,0.0490214887288376,0.26063154503775343,0.10882675886758686,0.10725496723579764,0.07255684484130809,0.1989281185949624,0.0695229435149991,0.047204979326535224,0.21320785842632195,0.13102028127646492,0.16423625665062036,0.4674852791684847,0.17168985895157318,0.5174022965295519,0.4122890835612063,0.24077733884210528,0.20049728355093688,0.669850073392853,0.2488087192682249,0.11632223313201862,0.6931471805599454,0.03514637219685013,0.5385601805624547,0.11494171489317262,0.05940873606160535,0.35397730185747034,0.24560437159422455,0.31365998325534616,0.07746239967058344,0.5456586140326605,0.05744619248661986,0.28317402849098716,0.2129983492556291,0.06204922265116419,0.07197446178285549,0.32790685166751055,0.18725595449494747,0.2260099692756362,0.14505743349406908,0.2542244758599338,0.07095352340223515,0.2936288013967976,0.673442587841911,0.6796705893486046,0.014831156362691944,0.2592945885525175,0.008022919050382882,0.5456586140326605,0.22730926527607664,0.0717488928626604,0.3745182368315705,0.5456586140326605,0.2398062197197477,0.08810818724629366,0.5456586140326605,0.28413875235125596,0.0,0.025514380697325034,0.24560437159422455,0.33382397927735097,0.6931471805599454,0.2715030279460182,0.5456586140326605,0.43867883194477586,0.038367205130640514,0.1088949264064567,0.28320908699658287,0.09690583533229302,0.1057986900557133,0.26557443136590597,0.2930632545940388,0.0929507248241368,0.24512946757271514,0.20796595420722885
SWE,0.6931471805599453,0.05901117216651608,0.17030348212643265,0.21507315449870257,0.2415140109530718,0.026345573555869084,0.3143784550405939,0.06125949467319147,0.2884141693055966,0.3058396811110152,0.3161074926573194,0.21115479494091727,0.12270713484690976,0.5175529808541242,0.6931471805599453,0.12427892753339131,0.029389706169919316,0.06776895407893813,0.26347713729879285,0.6197557109710089,0.6197557109710089,0.6197557109710089,0.21115479494091727,0.21115479494091727,0.13339765170310258,0.062246654984726923,0.07751874284027882,0.07768194631597214,0.17183622913931407,0.1350392564827323,0.14337233672177563,0.16435776514224365,0.3140139256410617,0.1719474898757749,0.14535233814808746,0.2784490982580796,0.1503440136938714,0.24777209631450103,0.036629098812030136,0.31425029704261775,0.06154858624627013,0.2809733890613777,0.1454146219600272,0.07759285253133585,0.11671428491369573,0.20214930633811345,0.043423312351777765,0.05727062391732973,0.24685929866252998,0.2114693116766284,0.1613301301348784,0.4681988226314546,0.20433555611990273,0.4986459818464488,0.4381032332335435,0.24834857175853253,0.2100952374828905,0.6722174576015356,0.346360594069518,0.14598641025847625,0.6931471805599453,0.07935377770217222,0.6044283960328017,0.1256260591380558,0.07560432006769391,0.3859182474685343,0.21115479494091727,0.28365079970781415,0.1300548520945397,0.6197557109710089,0.07043771171607172,0.31695042811929497,0.2613938649508911,0.07701978522758113,0.04253212214823088,0.35612718979989744,0.19388042646826387,0.2549090374523604,0.173380028908529,0.2929130638740698,0.05317322290187987,0.3123929108133807,0.6376611214895112,0.6616872003845966,0.042147313725638735,0.22636404837416957,0.027554941945705957,0.6197557109710089,0.25468292418787786,0.051915700126763165,0.3845783319664886,0.6197557109710089,0.27328607066994604,0.11757783780802944,0.6197557109710089,0.2997665019590796,0.025514380697325034,0.0,0.21115479494091727,0.3478782434832315,0.6931471805599453,0.23991124318793533,0.6197557109710089,0.548153128783399,0.05949796602404556,0.14459200490070967,0.3290553603419867,0.08125021585174974,0.10959387059867676,0.2580873163001687,0.32353689902043525,0.09199742652992082,0.26883952106914855,0.22647069875229153
TCD,0.6931471805599453,0.1441646777753232,0.3375564294663056,0.29508644344904145,0.4532856576198756,0.2608673278213164,0.2547027181105025,0.308289213136703,0.4992779124955298,0.6931471805599453,0.6931471805599454,0.0,0.38700165562213085,0.6931471805599452,0.6931471805599453,0.2945201239140456,0.2010359998751311,0.3081951714474551,0.1841221443596912,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.27856464198475306,0.28727147917230667,0.2248990725838138,0.12003767809854049,0.31481915557119955,0.4044157751909516,0.3295423420557153,0.34290062983142755,0.6931471805599452,0.37906704810608116,0.33410456021491086,0.2669767383731949,0.28525007771991295,0.15551389712555658,0.22535330241696672,0.6931471805599454,0.2511261458948624,0.4678724027070733,0.42684029925423883,0.17592355705380103,0.2912797723210472,0.05908466790554234,0.19598080531490608,0.2366942922299743,0.48085146162990355,0.4449830838440676,0.4358613532164528,0.46054584401795023,0.3159989195443502,0.4595270086701514,0.606000051032898,0.47038073577966566,0.07901406619491208,0.6931471805599454,0.6931471805599454,0.36535564141190724,0.6931471805599453,0.31849420983955956,0.6931471805599453,0.3199339075647081,0.32653717054705755,0.5739632203624752,0.0,0.13263140985605842,0.3555068159611081,0.6931471805599453,0.34923288009734715,0.5128485727023622,0.35625005827202016,0.32890365953368716,0.16194068703178216,0.5256397456213491,0.4170587746711696,0.16865837279781293,0.2942141452747511,0.23521946958948559,0.2016706766611993,0.5265622828788705,0.6931471805599452,0.6931471805599452,0.20640444908386668,0.02555146818115525,0.22791157105430138,0.6931471805599453,0.37440595115580544,0.24113504962423465,0.4430037872653585,0.6931471805599453,0.20900506054978457,0.22476011444219712,0.6931471805599453,0.5120672482788695,0.24560437159422455,0.21115479494091727,0.0,0.5368789749349956,0.6931471805599453,0.048148696765388244,0.6931471805599453,0.6931471805599454,0.2039149263657295,0.2587401891721316,0.29477516233634105,0.06482840181687377,0.3073679971570802,0.12915025552309334,0.5288771091796234,0.27510278527374543,0.18378637820057553,0.11430893887946236
THA,0.6835915207417402,0.4023562698252432,0.088242324648371,0.461969108933046,0.03794935628521623,0.3079249197363967,0.4710050516240658,0.2956451359394765,0.13556390204700586,0.5517045929692497,0.46162888698154747,0.5368789749349956,0.2929804941412093,0.38025439149680507,0.656147268113823,0.12745434976153813,0.36144672224365415,0.3870194096094659,0.45571567753718023,0.5583778802791723,0.5583778802791723,0.5583778802791723,0.5368789749349956,0.5368789749349956,0.2823351586401195,0.1951347238468637,0.33561450468620846,0.35480576468027625,0.3490310857444272,0.23096239774997418,0.3448103461856853,0.296767446245382,0.5359755958451018,0.10604303595344389,0.11007141823136068,0.37982708709315727,0.39035925316628184,0.45635488840205274,0.31923583646432396,0.5453285275017188,0.2957116602056731,0.048377880281338825,0.15642464463027483,0.42791368014675735,0.31588751886176425,0.47132004865056576,0.4445932092820588,0.27806284785241653,0.22468829111453426,0.3035416689082049,0.10335861024772841,0.5221448750827653,0.3018519250011744,0.47642623510764937,0.047240648132847785,0.07654950094372559,0.46554296786148575,0.45507890521906713,0.3742159294576304,0.15980400175161957,0.656147268113823,0.2833819784060658,0.5511698306163839,0.1578263731392413,0.38074925571780316,0.08659530837271934,0.5368789749349956,0.46522255178852645,0.2595486057538059,0.5583778802791723,0.3963115315869221,0.041425956855368984,0.4125184710858001,0.24757766896239142,0.4446364124232254,0.11032498453386586,0.060411784823022785,0.4559325301582575,0.2370185951034376,0.4567347254398815,0.45080971655248914,0.0962290320671273,0.6689906047087184,0.643587281880273,0.31962356555857063,0.5302768566371894,0.3235178441213411,0.5583778802791723,0.24311018510991378,0.446489248681325,0.2752336846273469,0.5583778802791723,0.4531913761367452,0.39029431605954334,0.5583778802791723,0.04754973587836897,0.33382397927735097,0.3478782434832315,0.5368789749349956,0.0,0.6835915207417402,0.5362564009757436,0.5583778802791723,0.4327465080582211,0.33415038737370706,0.39147944836737336,0.46052308024137023,0.4325798229740305,0.12795271487842896,0.4985195110523364,0.04116997597075578,0.2547364974458648,0.41535705062801886,0.45950621002583114
TJK,0.0,0.6931471805599452,0.6213814789206518,0.6931471805599454,0.6781028709626613,0.6931471805599454,0.3713320310068787,0.6931471805599454,0.6931471805599452,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6931471805599452,0.6931471805599453,0.6931471805599454,0.6931471805599454,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6866644947166783,0.6931471805599453,0.6931471805599454,0.6931471805599452,0.6931471805599454,0.6931471805599456,0.6931471805599453,0.6931471805599452,0.6931471805599454,0.68224703379794,0.41472618828964747,0.6931471805599454,0.6931471805599454,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599454,0.6931471805599454,0.6931471805599453,0.6387766881438341,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599454,0.693147180559945,0.6890328752477337,0.08569160359237665,0.6931471805599454,0.16780466099830538,0.6931471805599456,0.6908281903929212,0.6931471805599452,0.6931471805599452,0.6931471805599454,0.693147180559945,0.6931471805599453,0.6931471805599452,0.6931471805599452,0.6931471805599454,0.6931471805599454,0.693147180559945,0.6931471805599453,0.6931471805599454,0.6931471805599454,0.6931471805599453,0.6931471805599452,0.6894991706830813,0.6931471805599455,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.6931471805599456,0.6931471805599453,0.5214387446546798,0.6931471805599453,0.6931471805599454,0.6931471805599452,0.6931471805599452,0.6931471805599454,0.6931471805599454,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6931471805599454,0.6691626786469029,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.69027368552923,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6835915207417402,0.0,0.48913603141730916,0.6931471805599453,0.6931471805599454,0.6599425275228663,0.6931471805599452,0.6931471805599454,0.6931471805599454,0.6903567329464093,0.37049428960594766,0.6906285533172356,0.6931471805599453,0.6931471805599454,0.6931471805599453
TKM,0.48913603141730916,0.17874046988210712,0.31561813691708385,0.3170517611919901,0.45390185124421545,0.28553068007704807,0.1542686073873123,0.32924073333570236,0.5074585113295944,0.6931471805599454,0.6931471805599454,0.048148696765388244,0.40224176866374406,0.6931471805599454,0.6931471805599454,0.3165292711938934,0.23064970636135507,0.3291538581269009,0.21518637728217826,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.048148696765388244,0.048148696765388244,0.3018201078431817,0.30514366978729335,0.2525039706925498,0.15678941010348035,0.3352749946239868,0.4184732518286105,0.3488946966424076,0.361269013014214,0.6931471805599452,0.3948560681178266,0.34547705368642223,0.17724176107015333,0.30798064554065485,0.18908042464477104,0.2529203989563038,0.6931471805599454,0.27657567242744996,0.4778882732014438,0.4394205431499787,0.20769869468304036,0.2813071285309443,0.10150949076670762,0.22602575256873347,0.26332294071131757,0.4900950499272798,0.45640688363881576,0.4448049738199533,0.28279407109877075,0.33636561236523765,0.297982355808029,0.6088756628480925,0.4784774631313371,0.1195571065242948,0.6931471805599454,0.6931471805599454,0.382107756140428,0.6931471805599454,0.33867276529654866,0.6931471805599454,0.3400041703055976,0.3461131548464187,0.5782666580907825,0.048148696765388244,0.16824225277221527,0.3729619297294686,0.6931471805599454,0.3671406421644683,0.5175454464925975,0.3736517965622588,0.3483034723629239,0.19493982537409915,0.5323702691215595,0.4302769681087457,0.20106767104587142,0.23544616578277977,0.26196957109193275,0.23123038022834175,0.5332436141021271,0.6931471805599452,0.6931471805599453,0.23556235246178447,0.07119892862978217,0.2552660730697309,0.6931471805599454,0.3905203119068097,0.26739906326320184,0.4388274359182305,0.6931471805599454,0.23794296628441314,0.25237658010661224,0.6931471805599454,0.5173623881925737,0.2715030279460182,0.23991124318793533,0.048148696765388244,0.5362564009757436,0.48913603141730916,0.0,0.6931471805599454,0.6931471805599454,0.21227059522862324,0.2835745405273824,0.3167645677832376,0.10670827750727646,0.32627844066120515,0.039263612577963514,0.5335214353206374,0.29863156210782904,0.21487962642985137,0.1515832817074439
